"year","code","product","country","Exported","Imported"
2004,"2203","Пиво із солоду","cases",59655,NA
2004,"2204","Вино з свіжого винограду, вкл. кріплені вина","cases",NA,19922
2004,"23","Residues and waste from the food industries; prepared animal fodder","Африка",9206,NA
2004,"24","Тютюн і промислові замінники тютюну","cases",69242,274783
2004,"24","Тютюн і промислові замінники тютюну","Африка",1009,20746
2004,"24","Тютюн і промислові замінники тютюну","США",NA,24797
2004,"25","Salt; sulphur; earths and stone; plastering materials, lime and cement","Африка",NA,3763
2004,"26","Руди, шлак і зола","all",679380,NA
2004,"26","Руди, шлак і зола","Азія",25830,NA
2004,"26","Руди, шлак і зола","Африка",NA,171163
2004,"26","Руди, шлак і зола","ЄС",522510,NA
2004,"26","Руди, шлак і зола","Росія",NA,132174
2004,"26","Руди, шлак і зола","США",8214,NA
2004,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","all",3403906,9755086
2004,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Азія",342953,2203274
2004,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Африка",NA,9
2004,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","ЄС",1618268,142245
2004,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Росія",87490,7311406
2004,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","США",239927,1066
2004,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","all",785599,NA
2004,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Африка",46510,NA
2004,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Росія",238572,NA
2004,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","США",94934,NA
2004,"29","Органічні хімічні речовини","Росія",NA,137590
2004,"30","Фармацевтичні товари","all",NA,745495
2004,"30","Фармацевтичні товари","ЄС",NA,530965
2004,"30","Фармацевтичні товари","США",NA,26225
2004,"31","Добрива","Азія",307267,NA
2004,"31","Добрива","Африка",95955,NA
2004,"31","Добрива","Росія",NA,48360
2004,"31","Добрива","США",9940,NA
2004,"38","Miscellaneous chemical products","США",NA,20826
2004,"39","Пластмаси та вироби з них","all",NA,1070933
2004,"39","Пластмаси та вироби з них","Азія",NA,196794
2004,"39","Пластмаси та вироби з них","ЄС",NA,660965
2004,"39","Пластмаси та вироби з них","Росія",NA,127444
2004,"39","Пластмаси та вироби з них","США",NA,13213
2004,"40","Гума та вироби з нього","Африка",NA,712
2004,"40","Гума та вироби з нього","Росія",NA,190876
2004,"44","Деревина та вироби з деревини; деревне вугілля","cases",516410,NA
2004,"44","Деревина та вироби з деревини; деревне вугілля","ЄС",365836,NA
2004,"48","Папір і картон; вироби з паперової маси, паперу або картону","all",NA,664836
2004,"48","Папір і картон; вироби з паперової маси, паперу або картону","ЄС",NA,441072
2004,"48","Папір і картон; вироби з паперової маси, паперу або картону","Росія",241124,158233
2004,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","ЄС",495581,NA
2004,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","США",51128,NA
2004,"72","Залізо та сталь","all",10765600,NA
2004,"72","Залізо та сталь","Азія",4798054,104773
2004,"72","Залізо та сталь","Африка",1220913,2616
2004,"72","Залізо та сталь","ЄС",1901398,NA
2004,"72","Залізо та сталь","Росія",998216,526311
2004,"72","Залізо та сталь","США",234027,NA
2004,"73","Вироби з чавуну або сталі","all",1447721,NA
2004,"73","Вироби з чавуну або сталі","Азія",283948,NA
2004,"73","Вироби з чавуну або сталі","Африка",21685,NA
2004,"73","Вироби з чавуну або сталі","Росія",481887,NA
2004,"73","Вироби з чавуну або сталі","США",79489,NA
2004,"74","Copper and articles thereof","США",374,NA
2004,"76","Aluminium and articles thereof","США",103623,NA
2004,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","all",29184,NA
2004,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","Азія",2122,NA
2004,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","all",1802590,3214237
2004,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Азія",367226,266359
2004,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Африка",12853,NA
2004,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","ЄС",436885,1814958
2004,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Росія",826632,885508
2004,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","США",NA,86635
2004,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","all",1229025,1526422
2004,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","Азія",NA,292211
2004,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","ЄС",513530,949334
2004,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","Росія",280090,169831
2004,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","США",17519,37491
2004,"8517","Телефонні апарати, в тому числі. телефони для сотових мереж зв'язку та інших бездротових мереж; пристрої для передачі або прийому голосу, зображень або інших даних","cases",NA,301058
2004,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","all",1490441,NA
2004,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","Росія",564754,NA
2004,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","США",541929,NA
2004,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","all",NA,2246839
2004,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","Азія",NA,494985
2004,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","ЄС",NA,1080840
2004,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","Росія",118494,496885
2004,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","США",NA,39936
2004,"8703","Автомобілі легкові та інші моторні транспортні засоби, призначені головним чином для перевезення людей, в тому числі. універсали і гоночні автомобілі","cases",NA,897969
2004,"88","Aircraft, spacecraft, and parts thereof","Африка",6970,NA
2004,"88","Aircraft, spacecraft, and parts thereof","США",34328,NA
2004,"89","Ships, boats and floating structures","Африка",9023,NA
2004,"90","Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical ...","США",3099,107583
2004,"TOTAL","All products","all",32666132,28996784
2004,"TOTAL","All products","Азія",8843036,4940102
2004,"TOTAL","All products","Африка",1710266,277417
2004,"TOTAL","All products","ЄС",9715303,9374755
2004,"TOTAL","All products","Росія",5824831,11653098
2004,"TOTAL","All products","США",1501695,556776
2005,"02","М'ясо і харчові м'ясні субпродукти","cases",NA,166516
2005,"02","М'ясо і харчові м'ясні субпродукти","Росія",154379,NA
2005,"02","М'ясо і харчові м'ясні субпродукти","США",NA,35514
2005,"0207","Meat and edible offal of fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls, fresh, chilled or frozen","cases",35,NA
2005,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","Африка",57729,NA
2005,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","Росія",414891,NA
2005,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","США",499,NA
2005,"0409","Натуральний мед","cases",5152,NA
2005,"08","Edible fruit and nuts; peel of citrus fruit or melons","Африка",NA,14585
2005,"0802","Інші горіхи, свіжі або сушені, неочищені або очищені","cases",48043,NA
2005,"10","Злаки","all",1383083,NA
2005,"10","Злаки","Азія",691030,11821
2005,"10","Злаки","Африка",321599,15690
2005,"10","Злаки","ЄС",311810,NA
2005,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","Азія",38884,NA
2005,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","Африка",1043,NA
2005,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","ЄС",84839,NA
2005,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","all",587250,NA
2005,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","Азія",125478,NA
2005,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","Африка",41780,NA
2005,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","ЄС",227064,NA
2005,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","США",304,NA
2005,"18","Cocoa and cocoa preparations","Африка",NA,39985
2005,"1806","Шоколад та інші готові харчові продукти з вмістом какао","cases",225626,107704
2005,"2203","Пиво із солоду","cases",67639,NA
2005,"2204","Вино з свіжого винограду, вкл. кріплені вина","cases",NA,32352
2005,"23","Residues and waste from the food industries; prepared animal fodder","Африка",17829,NA
2005,"24","Тютюн і промислові замінники тютюну","cases",89373,357003
2005,"24","Тютюн і промислові замінники тютюну","Африка",NA,23385
2005,"24","Тютюн і промислові замінники тютюну","США",NA,19175
2005,"25","Salt; sulphur; earths and stone; plastering materials, lime and cement","Африка",NA,4481
2005,"26","Руди, шлак і зола","all",1045202,NA
2005,"26","Руди, шлак і зола","Азія",90044,NA
2005,"26","Руди, шлак і зола","Африка",NA,281928
2005,"26","Руди, шлак і зола","ЄС",639160,NA
2005,"26","Руди, шлак і зола","Росія",NA,139752
2005,"26","Руди, шлак і зола","США",7028,NA
2005,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","all",3342973,10661441
2005,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Азія",448330,2848160
2005,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Африка",NA,25
2005,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","ЄС",1778489,256882
2005,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Росія",150295,7298078
2005,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","США",141982,26341
2005,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","all",931571,NA
2005,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Африка",21052,NA
2005,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Росія",321379,NA
2005,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","США",196953,NA
2005,"29","Органічні хімічні речовини","Росія",NA,170226
2005,"30","Фармацевтичні товари","all",NA,1043450
2005,"30","Фармацевтичні товари","ЄС",NA,742773
2005,"30","Фармацевтичні товари","США",NA,41541
2005,"31","Добрива","Азія",475751,NA
2005,"31","Добрива","Африка",182737,NA
2005,"31","Добрива","Росія",NA,78619
2005,"31","Добрива","США",34327,NA
2005,"38","Miscellaneous chemical products","США",NA,25175
2005,"39","Пластмаси та вироби з них","all",NA,1497339
2005,"39","Пластмаси та вироби з них","Азія",NA,337148
2005,"39","Пластмаси та вироби з них","ЄС",NA,863947
2005,"39","Пластмаси та вироби з них","Росія",NA,175825
2005,"39","Пластмаси та вироби з них","США",NA,20538
2005,"40","Гума та вироби з нього","Африка",NA,4990
2005,"40","Гума та вироби з нього","Росія",NA,248014
2005,"44","Деревина та вироби з деревини; деревне вугілля","cases",533475,NA
2005,"44","Деревина та вироби з деревини; деревне вугілля","ЄС",366608,NA
2005,"48","Папір і картон; вироби з паперової маси, паперу або картону","all",NA,866513
2005,"48","Папір і картон; вироби з паперової маси, паперу або картону","ЄС",NA,578845
2005,"48","Папір і картон; вироби з паперової маси, паперу або картону","Росія",282063,202161
2005,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","ЄС",527088,NA
2005,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","США",37239,NA
2005,"72","Залізо та сталь","all",11451281,NA
2005,"72","Залізо та сталь","Азія",4741725,195259
2005,"72","Залізо та сталь","Африка",1583269,6462
2005,"72","Залізо та сталь","ЄС",1953965,NA
2005,"72","Залізо та сталь","Росія",1307267,690443
2005,"72","Залізо та сталь","США",282831,NA
2005,"73","Вироби з чавуну або сталі","all",1848336,NA
2005,"73","Вироби з чавуну або сталі","Азія",509734,NA
2005,"73","Вироби з чавуну або сталі","Африка",35530,NA
2005,"73","Вироби з чавуну або сталі","Росія",687822,NA
2005,"73","Вироби з чавуну або сталі","США",88719,NA
2005,"74","Copper and articles thereof","США",2388,NA
2005,"76","Aluminium and articles thereof","США",8874,NA
2005,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","all",45020,NA
2005,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","Азія",1721,NA
2005,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","all",1921988,4050152
2005,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Азія",421809,506511
2005,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Африка",18378,NA
2005,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","ЄС",251738,2222972
2005,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Росія",991017,926521
2005,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","США",NA,144917
2005,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","all",916663,2289855
2005,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","Азія",NA,508971
2005,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","ЄС",299268,1406216
2005,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","Росія",351570,224329
2005,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","США",3809,38528
2005,"8517","Телефонні апарати, в тому числі. телефони для сотових мереж зв'язку та інших бездротових мереж; пристрої для передачі або прийому голосу, зображень або інших даних","cases",NA,327880
2005,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","all",964244,NA
2005,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","Росія",615201,NA
2005,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","США",6945,NA
2005,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","all",NA,3022933
2005,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","Азія",NA,825033
2005,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","ЄС",NA,1272961
2005,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","Росія",180233,676707
2005,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","США",NA,59210
2005,"8703","Автомобілі легкові та інші моторні транспортні засоби, призначені головним чином для перевезення людей, в тому числі. універсали і гоночні автомобілі","cases",NA,1232496
2005,"88","Aircraft, spacecraft, and parts thereof","Африка",26562,NA
2005,"88","Aircraft, spacecraft, and parts thereof","США",59237,NA
2005,"89","Ships, boats and floating structures","Африка",3256,NA
2005,"90","Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical ...","США",3714,66560
2005,"99","Commodities not elsewhere specified","Африка",24093,NA
2005,"99","Commodities not elsewhere specified","США",4640,NA
2005,"TOTAL","All products","all",34227974,36121997
2005,"TOTAL","All products","Азія",9691626,7695371
2005,"TOTAL","All products","Африка",2393868,425958
2005,"TOTAL","All products","ЄС",9206314,12209987
2005,"TOTAL","All products","Росія",7489792,12842463
2005,"TOTAL","All products","США",956481,710285
2006,"02","М'ясо і харчові м'ясні субпродукти","cases",NA,161343
2006,"02","М'ясо і харчові м'ясні субпродукти","Росія",6142,NA
2006,"02","М'ясо і харчові м'ясні субпродукти","США",NA,35995
2006,"0207","Meat and edible offal of fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls, fresh, chilled or frozen","cases",65,NA
2006,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","Африка",48915,NA
2006,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","Росія",139874,NA
2006,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","США",1986,NA
2006,"0409","Натуральний мед","cases",9244,NA
2006,"08","Edible fruit and nuts; peel of citrus fruit or melons","Африка",NA,21023
2006,"0802","Інші горіхи, свіжі або сушені, неочищені або очищені","cases",69897,NA
2006,"10","Злаки","all",1354247,NA
2006,"10","Злаки","Азія",790102,10281
2006,"10","Злаки","Африка",258765,10865
2006,"10","Злаки","ЄС",203179,NA
2006,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","Азія",88680,NA
2006,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","Африка",4627,NA
2006,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","ЄС",210190,NA
2006,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","all",971401,NA
2006,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","Азія",272793,NA
2006,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","Африка",87438,NA
2006,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","ЄС",467579,NA
2006,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","США",254,NA
2006,"17","Sugars and sugar confectionery","Африка",42,NA
2006,"18","Cocoa and cocoa preparations","Африка",NA,48149
2006,"1806","Шоколад та інші готові харчові продукти з вмістом какао","cases",248836,97419
2006,"2203","Пиво із солоду","cases",81649,NA
2006,"2204","Вино з свіжого винограду, вкл. кріплені вина","cases",NA,51212
2006,"23","Residues and waste from the food industries; prepared animal fodder","Африка",10371,NA
2006,"24","Тютюн і промислові замінники тютюну","cases",110292,332756
2006,"24","Тютюн і промислові замінники тютюну","Африка",96,19959
2006,"24","Тютюн і промислові замінники тютюну","США",NA,35364
2006,"25","Salt; sulphur; earths and stone; plastering materials, lime and cement","Африка",NA,822
2006,"26","Руди, шлак і зола","all",912326,NA
2006,"26","Руди, шлак і зола","Азія",140456,NA
2006,"26","Руди, шлак і зола","Африка",NA,221388
2006,"26","Руди, шлак і зола","ЄС",586990,NA
2006,"26","Руди, шлак і зола","Росія",NA,91190
2006,"26","Руди, шлак і зола","США",5268,NA
2006,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","all",2553533,12711627
2006,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Азія",289963,4631968
2006,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Африка",NA,33134
2006,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","ЄС",1451978,629537
2006,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Росія",97079,6939822
2006,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","США",27824,554
2006,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","all",1086643,NA
2006,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Африка",27438,NA
2006,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Росія",394745,NA
2006,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","США",138874,NA
2006,"29","Органічні хімічні речовини","Росія",NA,160140
2006,"30","Фармацевтичні товари","all",NA,1384877
2006,"30","Фармацевтичні товари","ЄС",NA,996043
2006,"30","Фармацевтичні товари","США",NA,55045
2006,"31","Добрива","Азія",594009,NA
2006,"31","Добрива","Африка",121270,NA
2006,"31","Добрива","Росія",NA,152893
2006,"31","Добрива","США",8204,NA
2006,"38","Miscellaneous chemical products","США",NA,21634
2006,"39","Пластмаси та вироби з них","all",NA,1988858
2006,"39","Пластмаси та вироби з них","Азія",NA,501141
2006,"39","Пластмаси та вироби з них","ЄС",NA,1153697
2006,"39","Пластмаси та вироби з них","Росія",NA,205792
2006,"39","Пластмаси та вироби з них","США",NA,21285
2006,"40","Гума та вироби з нього","Африка",NA,18596
2006,"40","Гума та вироби з нього","Росія",NA,281527
2006,"44","Деревина та вироби з деревини; деревне вугілля","cases",602850,NA
2006,"44","Деревина та вироби з деревини; деревне вугілля","ЄС",385979,NA
2006,"48","Папір і картон; вироби з паперової маси, паперу або картону","all",NA,1014210
2006,"48","Папір і картон; вироби з паперової маси, паперу або картону","ЄС",NA,694645
2006,"48","Папір і картон; вироби з паперової маси, паперу або картону","Росія",368507,227904
2006,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","ЄС",524842,NA
2006,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","США",20443,NA
2006,"72","Залізо та сталь","all",13051226,NA
2006,"72","Залізо та сталь","Азія",4294528,209885
2006,"72","Залізо та сталь","Африка",1593339,6221
2006,"72","Залізо та сталь","ЄС",2653053,NA
2006,"72","Залізо та сталь","Росія",1479785,877758
2006,"72","Залізо та сталь","США",728485,NA
2006,"73","Вироби з чавуну або сталі","all",2361608,NA
2006,"73","Вироби з чавуну або сталі","Азія",492679,NA
2006,"73","Вироби з чавуну або сталі","Африка",55472,NA
2006,"73","Вироби з чавуну або сталі","Росія",1105559,NA
2006,"73","Вироби з чавуну або сталі","США",85827,NA
2006,"74","Copper and articles thereof","США",3495,NA
2006,"76","Aluminium and articles thereof","США",6262,NA
2006,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","all",45289,NA
2006,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","Азія",2365,NA
2006,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","all",2051504,5191399
2006,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Азія",412820,679103
2006,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Африка",18576,NA
2006,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","ЄС",263743,2946088
2006,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Росія",1136783,1122767
2006,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","США",NA,184434
2006,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","all",1278980,2682029
2006,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","Азія",NA,627370
2006,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","ЄС",475618,1645048
2006,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","Росія",457204,287031
2006,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","США",5296,34422
2006,"8517","Телефонні апарати, в тому числі. телефони для сотових мереж зв'язку та інших бездротових мереж; пристрої для передачі або прийому голосу, зображень або інших даних","cases",NA,285195
2006,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","all",1066959,NA
2006,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","Росія",744472,NA
2006,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","США",11093,NA
