"year","code","product","country","Exported","Imported"
2016,"28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...","Росія",505119,NA
2016,"29","Organic chemicals","Росія",NA,70119
2016,"30","Pharmaceutical products","all",NA,1606956
2016,"30","Pharmaceutical products","ЄС",NA,1136480
2016,"31","Fertilisers","Росія",NA,551787
2016,"39","Plastics and articles thereof","all",NA,2201118
2016,"39","Plastics and articles thereof","ЄС",NA,1120006
2016,"39","Plastics and articles thereof","Росія",NA,236872
2016,"40","Rubber and articles thereof","Росія",NA,121097
2016,"44","Wood and articles of wood; wood charcoal","ЄС",784144,NA
2016,"48","Paper and paperboard; articles of paper pulp, of paper or of paperboard","all",NA,798754
2016,"48","Paper and paperboard; articles of paper pulp, of paper or of paperboard","ЄС",NA,547999
2016,"48","Paper and paperboard; articles of paper pulp, of paper or of paperboard","Росія",230296,143778
2016,"62","Articles of apparel and clothing accessories, not knitted or crocheted","ЄС",345382,NA
2016,"72","Iron and steel","all",7247249,NA
2016,"72","Iron and steel","ЄС",2683261,NA
2016,"72","Iron and steel","Росія",688590,250473
2016,"73","Articles of iron or steel","all",689794,NA
2016,"73","Articles of iron or steel","Росія",204630,NA
2016,"82","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal","all",17305,NA
2016,"84","Machinery, mechanical appliances, nuclear reactors, boilers; parts thereof","all",1561255,4686129
2016,"84","Machinery, mechanical appliances, nuclear reactors, boilers; parts thereof","ЄС",366176,2409902
2016,"84","Machinery, mechanical appliances, nuclear reactors, boilers; parts thereof","Росія",642870,585075
2016,"85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television ...","all",2076690,3203225
2016,"85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television ...","ЄС",1612664,1214881
2016,"85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television ...","Росія",174197,128525
2016,"86","Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...","all",237776,NA
2016,"86","Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...","Росія",111631,NA
2016,"87","Vehicles other than railway or tramway rolling stock, and parts and accessories thereof","all",NA,2814020
2016,"87","Vehicles other than railway or tramway rolling stock, and parts and accessories thereof","ЄС",NA,1457074
2016,"87","Vehicles other than railway or tramway rolling stock, and parts and accessories thereof","Росія",41489,112814
2016,"TOTAL","All products","all",36361032,39249626
2016,"TOTAL","All products","ЄС",13504037,17141352
2016,"TOTAL","All products","Росія",3592866,5149313
2017,"02","Meat and edible meat offal","Росія",10,NA
2017,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...","Росія",6,NA
2017,"10","Cereals","all",6501877,NA
2017,"10","Cereals","ЄС",1709798,NA
2017,"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...","ЄС",1095991,NA
2017,"15","Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal ...","all",4612615,NA
2017,"15","Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal ...","ЄС",1484333,NA
2017,"26","Ores, slag and ash","all",2736137,NA
2017,"26","Ores, slag and ash","ЄС",1544919,NA
2017,"26","Ores, slag and ash","Росія",NA,73261
2017,"27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral ...","all",790374,11559446
2017,"27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral ...","ЄС",531390,2930641
2017,"27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral ...","Росія",111893,3326897
2017,"28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...","all",780581,NA
2017,"28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...","Росія",611037,NA
2017,"29","Organic chemicals","Росія",NA,106865
2017,"30","Pharmaceutical products","all",NA,1767339
2017,"30","Pharmaceutical products","ЄС",NA,1291556
2017,"31","Fertilisers","Росія",NA,701415
2017,"39","Plastics and articles thereof","all",NA,2458931
2017,"39","Plastics and articles thereof","ЄС",NA,1273497
2017,"39","Plastics and articles thereof","Росія",NA,295789
2017,"40","Rubber and articles thereof","Росія",NA,142690
2017,"44","Wood and articles of wood; wood charcoal","ЄС",834502,NA
2017,"48","Paper and paperboard; articles of paper pulp, of paper or of paperboard","all",NA,813257
2017,"48","Paper and paperboard; articles of paper pulp, of paper or of paperboard","ЄС",NA,558123
2017,"48","Paper and paperboard; articles of paper pulp, of paper or of paperboard","Росія",179616,133962
2017,"62","Articles of apparel and clothing accessories, not knitted or crocheted","ЄС",368961,NA
2017,"72","Iron and steel","all",8667345,NA
2017,"72","Iron and steel","ЄС",3192154,NA
2017,"72","Iron and steel","Росія",723740,336767
2017,"73","Articles of iron or steel","all",894806,NA
2017,"73","Articles of iron or steel","Росія",224206,NA
2017,"82","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal","all",21451,NA
2017,"84","Machinery, mechanical appliances, nuclear reactors, boilers; parts thereof","all",1693407,5691054
2017,"84","Machinery, mechanical appliances, nuclear reactors, boilers; parts thereof","ЄС",450997,2915555
2017,"84","Machinery, mechanical appliances, nuclear reactors, boilers; parts thereof","Росія",663519,584076
2017,"85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television ...","all",2548237,4125698
2017,"85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television ...","ЄС",2043312,1574136
2017,"85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television ...","Росія",175858,145032
2017,"86","Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...","all",243911,NA
2017,"86","Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...","Росія",149604,NA
2017,"87","Vehicles other than railway or tramway rolling stock, and parts and accessories thereof","all",NA,3950929
2017,"87","Vehicles other than railway or tramway rolling stock, and parts and accessories thereof","ЄС",NA,1770712
2017,"87","Vehicles other than railway or tramway rolling stock, and parts and accessories thereof","Росія",58171,96574
2017,"TOTAL","All products","all",43428391,49439156
2017,"TOTAL","All products","ЄС",17555946,20255357
2017,"TOTAL","All products","Росія",3943218,7196562
2018,"02","Meat and edible meat offal","Росія",9,NA
2018,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...","Росія",6,NA
2018,"10","Cereals","all",7240558,NA
2018,"10","Cereals","ЄС",2223132,NA
2018,"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...","ЄС",1164663,NA
2018,"15","Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal ...","all",4496511,NA
2018,"15","Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal ...","ЄС",1146026,NA
2018,"26","Ores, slag and ash","all",3035253,NA
2018,"26","Ores, slag and ash","ЄС",1817980,NA
2018,"26","Ores, slag and ash","Росія",NA,41693
2018,"27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral ...","all",861312,13398588
2018,"27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral ...","ЄС",655911,3192585
2018,"27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral ...","Росія",69306,4400009
2018,"28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...","all",883220,NA
2018,"28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...","Росія",692777,NA
2018,"29","Organic chemicals","Росія",NA,161513
2018,"30","Pharmaceutical products","all",NA,1947013
2018,"30","Pharmaceutical products","ЄС",NA,1418668
2018,"31","Fertilisers","Росія",NA,323020
2018,"39","Plastics and articles thereof","all",NA,2701011
2018,"39","Plastics and articles thereof","ЄС",NA,1387006
2018,"39","Plastics and articles thereof","Росія",NA,274206
2018,"40","Rubber and articles thereof","Росія",NA,115615
2018,"44","Wood and articles of wood; wood charcoal","ЄС",1042947,NA
2018,"48","Paper and paperboard; articles of paper pulp, of paper or of paperboard","all",NA,923461
2018,"48","Paper and paperboard; articles of paper pulp, of paper or of paperboard","ЄС",NA,633237
2018,"48","Paper and paperboard; articles of paper pulp, of paper or of paperboard","Росія",189364,153199
2018,"62","Articles of apparel and clothing accessories, not knitted or crocheted","ЄС",392397,NA
2018,"72","Iron and steel","all",9936987,NA
2018,"72","Iron and steel","ЄС",3715248,NA
2018,"72","Iron and steel","Росія",633497,384629
2018,"73","Articles of iron or steel","all",1109875,NA
2018,"73","Articles of iron or steel","Росія",199765,NA
2018,"82","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal","all",25234,NA
2018,"84","Machinery, mechanical appliances, nuclear reactors, boilers; parts thereof","all",1724306,6475933
2018,"84","Machinery, mechanical appliances, nuclear reactors, boilers; parts thereof","ЄС",487967,3227264
2018,"84","Machinery, mechanical appliances, nuclear reactors, boilers; parts thereof","Росія",529826,658334
2018,"85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television ...","all",2930412,5479282
2018,"85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television ...","ЄС",2371472,1909546
2018,"85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television ...","Росія",204325,177243
2018,"86","Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...","all",253460,NA
2018,"86","Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...","Росія",121180,NA
2018,"87","Vehicles other than railway or tramway rolling stock, and parts and accessories thereof","all",NA,4222812
2018,"87","Vehicles other than railway or tramway rolling stock, and parts and accessories thereof","ЄС",NA,2227277
2018,"87","Vehicles other than railway or tramway rolling stock, and parts and accessories thereof","Росія",42299,97037
2018,"TOTAL","All products","all",47334680,57187093
2018,"TOTAL","All products","ЄС",20162802,23218413
2018,"TOTAL","All products","Росія",3652428,8090391
